ID,Primary Cell Line Name,Compound,IC50 (uM)
5881,OVCAR-8,Erlotinib,-0.9
5882,OVCAR-4,AEW541,-0.9
5883,OVCAR-4,Nilotinib,-0.9
5884,OVCAR-4,17-AAG,0.34
5885,OVCAR-4,PHA-665752,-0.9
5886,OVCAR-4,Lapatinib,-0.9
5887,OVCAR-4,Nutlin-3,-0.9
5888,OVCAR-4,AZD0530,-0.9
5889,OVCAR-4,PF2341066,-0.9
5890,OVCAR-4,L-685458,-0.9
5891,OVCAR-4,ZD-6474,-0.9
5892,OVCAR-4,Panobinostat,1
5893,OVCAR-4,Sorafenib,-0.72
5894,OVCAR-4,Irinotecan,-0.2
5895,OVCAR-4,Topotecan,0.64
5896,OVCAR-4,LBW242,0.19
5897,OVCAR-4,PD-0325901,-0.9
5898,OVCAR-4,PD-0332991,-0.9
5899,OVCAR-4,Paclitaxel,2.08
5900,OVCAR-4,AZD6244,-0.9
5901,OVCAR-4,PLX4720,-0.9
5902,OVCAR-4,RAF265,-0.58
5903,OVCAR-4,TAE684,-0.61
5904,OVCAR-4,TKI258,-0.9
5905,OVCAR-4,Erlotinib,-0.9
5906,ONS-76,AEW541,-0.9
5907,ONS-76,Nilotinib,-0.9
5908,ONS-76,17-AAG,-0.19
5909,ONS-76,PHA-665752,-0.9
5910,ONS-76,Lapatinib,-0.9
5911,ONS-76,Nutlin-3,-0.9
5912,ONS-76,AZD0530,-0.9
5913,ONS-76,PF2341066,-0.9
5914,ONS-76,L-685458,-0.9
5915,ONS-76,ZD-6474,-0.9
5916,ONS-76,Panobinostat,0.91
5917,ONS-76,Sorafenib,-0.62
5918,ONS-76,Irinotecan,0.24
5919,ONS-76,Topotecan,0.55
5920,ONS-76,LBW242,-0.9
5921,ONS-76,PD-0325901,1.34
5922,ONS-76,PD-0332991,-0.9
5923,ONS-76,AZD6244,0.5
5924,ONS-76,PLX4720,-0.9
5925,ONS-76,RAF265,-0.62
5926,ONS-76,TAE684,-0.9
5927,ONS-76,TKI258,-0.9
5928,ONS-76,Erlotinib,-0.9
5929,UACC-62,AEW541,-0.9
5930,UACC-62,17-AAG,1.2
5931,UACC-62,PHA-665752,-0.9
5932,UACC-62,Lapatinib,-0.9
5933,UACC-62,Nutlin-3,-0.9
5934,UACC-62,AZD0530,-0.9
5935,UACC-62,PF2341066,-0.9
5936,UACC-62,ZD-6474,-0.9
5937,UACC-62,Panobinostat,1.41
5938,UACC-62,Sorafenib,-0.9
5939,UACC-62,Topotecan,0.67
5940,UACC-62,LBW242,-0.9
5941,UACC-62,PD-0325901,1.98
5942,UACC-62,Paclitaxel,1.81
5943,UACC-62,AZD6244,1.46
5944,UACC-62,PLX4720,0.6
5945,UACC-62,RAF265,-0.03
5946,UACC-62,TAE684,-0.7
5947,UACC-62,TKI258,-0.84
5948,UACC-62,Erlotinib,-0.9
5949,HCC-56,AEW541,-0.9
5950,HCC-56,Nilotinib,-0.9
5951,HCC-56,PHA-665752,-0.9
5952,HCC-56,Lapatinib,-0.9
5953,HCC-56,Nutlin-3,-0.9
5954,HCC-56,AZD0530,-0.9
5955,HCC-56,PF2341066,-0.9
5956,HCC-56,ZD-6474,-0.9
5957,HCC-56,Panobinostat,1.26
5958,HCC-56,Sorafenib,-0.9
5959,HCC-56,Irinotecan,-0.05
5960,HCC-56,Topotecan,-0.48
5961,HCC-56,LBW242,-0.9
5962,HCC-56,PD-0325901,1.97
5963,HCC-56,PD-0332991,-0.9
5964,HCC-56,Paclitaxel,0.83
5965,HCC-56,AZD6244,0.85
5966,HCC-56,PLX4720,-0.9
5967,HCC-56,RAF265,-0.9
5968,HCC-56,TAE684,-0.79
5969,HCC-56,TKI258,-0.9
5970,HCC-56,Erlotinib,-0.9
5971,SK-N-SH,AEW541,0.07
5972,SK-N-SH,Nilotinib,-0.72
5973,SK-N-SH,17-AAG,0.63
5974,SK-N-SH,PHA-665752,-0.9
5975,SK-N-SH,Lapatinib,-0.9
5976,SK-N-SH,Nutlin-3,-0.88
5977,SK-N-SH,AZD0530,-0.9
5978,SK-N-SH,PF2341066,-0.28
5979,SK-N-SH,L-685458,-0.9
5980,SK-N-SH,ZD-6474,-0.56
5981,SK-N-SH,Panobinostat,1.64
5982,SK-N-SH,Sorafenib,-0.9
5983,SK-N-SH,Topotecan,0.53
5984,SK-N-SH,LBW242,-0.9
5985,SK-N-SH,PD-0325901,-0.9
5986,SK-N-SH,PD-0332991,-0.9
5987,SK-N-SH,Paclitaxel,1.6
5988,SK-N-SH,AZD6244,-0.9
5989,SK-N-SH,PLX4720,-0.84
5990,SK-N-SH,RAF265,-0.2
5991,SK-N-SH,TAE684,0.42
5992,SK-N-SH,TKI258,-0.44
5993,SK-N-SH,Erlotinib,-0.9
5994,MDA-MB-453,AEW541,-0.66
5995,MDA-MB-453,Nilotinib,-0.9
5996,MDA-MB-453,17-AAG,1.81
5997,MDA-MB-453,PHA-665752,-0.9
5998,MDA-MB-453,Lapatinib,-0.16
5999,MDA-MB-453,Nutlin-3,-0.9
6000,MDA-MB-453,AZD0530,-0.9
6001,MDA-MB-453,PF2341066,-0.9
6002,MDA-MB-453,L-685458,-0.9
6003,MDA-MB-453,ZD-6474,-0.9
6004,MDA-MB-453,Panobinostat,1.98
6005,MDA-MB-453,Sorafenib,-0.63
6006,MDA-MB-453,Irinotecan,0.95
6007,MDA-MB-453,Topotecan,0.66
6008,MDA-MB-453,LBW242,-0.9
6009,MDA-MB-453,PD-0325901,-0.44
6010,MDA-MB-453,PD-0332991,-0.9
6011,MDA-MB-453,Paclitaxel,2.59
6012,MDA-MB-453,AZD6244,-0.9
6013,MDA-MB-453,PLX4720,-0.9
6014,MDA-MB-453,RAF265,-0.44
6015,MDA-MB-453,TAE684,0.56
6016,MDA-MB-453,TKI258,-0.86
6017,MDA-MB-453,Erlotinib,-0.9
6018,KU812,AEW541,-0.9
6019,KU812,Nilotinib,1.77
6020,KU812,17-AAG,0.89
6021,KU812,PHA-665752,-0.9
6022,KU812,Lapatinib,-0.9
6023,KU812,Nutlin-3,-0.9
6024,KU812,AZD0530,0.33
6025,KU812,PF2341066,-0.28
6026,KU812,L-685458,-0.9
6027,KU812,ZD-6474,0.34
6028,KU812,Panobinostat,1.49
6029,KU812,Sorafenib,-0.9
6030,KU812,Irinotecan,0.35
6031,KU812,Topotecan,0.51
6032,KU812,LBW242,-0.9
6033,KU812,PD-0325901,1.38
6034,KU812,PD-0332991,-0.8
6035,KU812,Paclitaxel,2.6
6036,KU812,AZD6244,0.74
6037,KU812,PLX4720,-0.9
6038,KU812,RAF265,-0.04
6039,KU812,TAE684,-0.9
6040,KU812,TKI258,-0.36
6041,KU812,Erlotinib,-0.7
6042,GRANTA-519,AEW541,-0.9
6043,GRANTA-519,Nilotinib,0.42
6044,GRANTA-519,17-AAG,1.96
6045,GRANTA-519,PHA-665752,-0.9
6046,GRANTA-519,Lapatinib,-0.9
6047,GRANTA-519,Nutlin-3,-0.9
6048,GRANTA-519,AZD0530,-0.9
6049,GRANTA-519,PF2341066,-0.64
6050,GRANTA-519,L-685458,1.07
6051,GRANTA-519,ZD-6474,-0.9
6052,GRANTA-519,Panobinostat,1.49
6053,GRANTA-519,Sorafenib,-0.9
6054,GRANTA-519,Irinotecan,1.51
6055,GRANTA-519,Topotecan,1.3
6056,GRANTA-519,LBW242,-0.9
6057,GRANTA-519,PD-0325901,-0.9
6058,GRANTA-519,PD-0332991,-0.4
6059,GRANTA-519,Paclitaxel,2.59
6060,GRANTA-519,AZD6244,-0.9
6061,GRANTA-519,PLX4720,-0.9
6062,GRANTA-519,RAF265,-0.9
6063,GRANTA-519,TAE684,0.04
6064,GRANTA-519,TKI258,-0.53
6065,GRANTA-519,Erlotinib,-0.9
6066,OV-90,AEW541,-0.76
6067,OV-90,Nilotinib,-0.83
6068,OV-90,17-AAG,1.73
6069,OV-90,PHA-665752,-0.9
6070,OV-90,Lapatinib,-0.9
6071,OV-90,Nutlin-3,-0.9
6072,OV-90,AZD0530,-0.9
6073,OV-90,PF2341066,-0.9
6074,OV-90,L-685458,-0.9
6075,OV-90,ZD-6474,-0.9
6076,OV-90,Panobinostat,1.53
6077,OV-90,Sorafenib,-0.88
6078,OV-90,Irinotecan,0.64
6079,OV-90,Topotecan,0.65
6080,OV-90,LBW242,-0.9
6081,OV-90,PD-0325901,1.65
6082,OV-90,PD-0332991,-0.9
6083,OV-90,Paclitaxel,1.96
6084,OV-90,AZD6244,0.84
6085,OV-90,PLX4720,-0.9
6086,OV-90,RAF265,-0.13
6087,OV-90,TAE684,-0.21
6088,OV-90,TKI258,-0.9
6089,OV-90,Erlotinib,-0.9
6090,H4,AEW541,-0.9
6091,H4,Nilotinib,-0.88
6092,H4,17-AAG,0.82
6093,H4,PHA-665752,-0.9
6094,H4,Lapatinib,-0.9
6095,H4,Nutlin-3,-0.9
6096,H4,AZD0530,-0.9
6097,H4,PF2341066,-0.61
6098,H4,L-685458,-0.9
6099,H4,ZD-6474,-0.9
6100,H4,Panobinostat,1.16
6101,H4,Sorafenib,-0.9
6102,H4,Topotecan,0.29
6103,H4,LBW242,-0.9
6104,H4,PD-0325901,-0.9
6105,H4,PD-0332991,-0.9
6106,H4,Paclitaxel,1.44
6107,H4,AZD6244,-0.9
6108,H4,PLX4720,-0.9
6109,H4,RAF265,-0.9
6110,H4,TAE684,-0.41
6111,H4,TKI258,-0.41
6112,H4,Erlotinib,-0.9
6113,KCL-22,AEW541,-0.83
6114,KCL-22,Nilotinib,1.86
6115,KCL-22,17-AAG,0.97
6116,KCL-22,PHA-665752,-0.9
6117,KCL-22,Lapatinib,-0.89
6118,KCL-22,Nutlin-3,-0.9
6119,KCL-22,AZD0530,0.26
6120,KCL-22,PF2341066,-0.1
6121,KCL-22,L-685458,-0.76
6122,KCL-22,ZD-6474,-0.22
6123,KCL-22,Panobinostat,1.83
6124,KCL-22,Sorafenib,-0.56
6125,KCL-22,Irinotecan,0.89
6126,KCL-22,Topotecan,1.05
6127,KCL-22,LBW242,-0.9
6128,KCL-22,PD-0325901,1.26
6129,KCL-22,PD-0332991,-0.61
6130,KCL-22,Paclitaxel,2.6
6131,KCL-22,AZD6244,0.32
6132,KCL-22,PLX4720,-0.9
6133,KCL-22,RAF265,-0.16
6134,KCL-22,TAE684,-0.36
6135,KCL-22,TKI258,-0.7
6136,KCL-22,Erlotinib,-0.9
6137,CAS-1,AEW541,-0.9
6138,CAS-1,Nilotinib,-0.9
6139,CAS-1,17-AAG,-0.01
6140,CAS-1,PHA-665752,-0.9
6141,CAS-1,Lapatinib,-0.9
6142,CAS-1,Nutlin-3,-0.9
6143,CAS-1,AZD0530,-0.9
6144,CAS-1,PF2341066,-0.9
6145,CAS-1,L-685458,-0.9
6146,CAS-1,ZD-6474,-0.9
6147,CAS-1,Panobinostat,1.02
6148,CAS-1,Sorafenib,-0.9
6149,CAS-1,Irinotecan,0.11
6150,CAS-1,Topotecan,-0.24
6151,CAS-1,LBW242,-0.9
6152,CAS-1,PD-0325901,-0.9
6153,CAS-1,PD-0332991,-0.9
6154,CAS-1,Paclitaxel,1.6
6155,CAS-1,AZD6244,-0.9
6156,CAS-1,PLX4720,-0.9
6157,CAS-1,RAF265,-0.9
6158,CAS-1,TAE684,-0.64
6159,CAS-1,TKI258,-0.9
6160,CAS-1,Erlotinib,-0.9
6161,SUP-T1,AEW541,-0.9
6162,SUP-T1,Nilotinib,-0.9
6163,SUP-T1,17-AAG,0.34
6164,SUP-T1,PHA-665752,-0.9
6165,SUP-T1,Lapatinib,-0.9
6166,SUP-T1,Nutlin-3,-0.9
6167,SUP-T1,AZD0530,-0.9
6168,SUP-T1,PF2341066,-0.9
6169,SUP-T1,L-685458,-0.9
6170,SUP-T1,ZD-6474,-0.9
6171,SUP-T1,Panobinostat,1.04
6172,SUP-T1,Sorafenib,-0.9
6173,SUP-T1,Topotecan,1.2
6174,SUP-T1,LBW242,-0.9
6175,SUP-T1,PD-0325901,-0.9
6176,SUP-T1,PD-0332991,-0.9
6177,SUP-T1,Paclitaxel,2.07
6178,SUP-T1,AZD6244,-0.9
6179,SUP-T1,PLX4720,-0.9
6180,SUP-T1,RAF265,-0.9
6181,SUP-T1,TAE684,-0.9
6182,SUP-T1,TKI258,-0.9
6183,SUP-T1,Erlotinib,-0.9
6184,TCCSUP,AEW541,-0.9
6185,TCCSUP,Nilotinib,-0.9
6186,TCCSUP,17-AAG,1.33
6187,TCCSUP,PHA-665752,-0.9
6188,TCCSUP,Lapatinib,-0.9
6189,TCCSUP,Nutlin-3,-0.9
6190,TCCSUP,AZD0530,-0.9
6191,TCCSUP,PF2341066,-0.9
6192,TCCSUP,L-685458,-0.9
6193,TCCSUP,ZD-6474,-0.9
6194,TCCSUP,Panobinostat,1.21
6195,TCCSUP,Sorafenib,-0.9
6196,TCCSUP,Irinotecan,0.18
6197,TCCSUP,Topotecan,0.13
6198,TCCSUP,LBW242,-0.9
6199,TCCSUP,PD-0325901,-0.9
6200,TCCSUP,PD-0332991,-0.9
6201,TCCSUP,Paclitaxel,2.59
6202,TCCSUP,AZD6244,-0.9
6203,TCCSUP,PLX4720,-0.9
6204,TCCSUP,RAF265,-0.9
6205,TCCSUP,TAE684,-0.63
6206,TCCSUP,TKI258,-0.83
6207,TCCSUP,Erlotinib,-0.9
6208,Saos-2,AEW541,-0.3
6209,Saos-2,Nilotinib,-0.76
6210,Saos-2,17-AAG,0.67
6211,Saos-2,PHA-665752,-0.9
6212,Saos-2,Lapatinib,-0.9
6213,Saos-2,Nutlin-3,-0.9
6214,Saos-2,AZD0530,-0.9
6215,Saos-2,PF2341066,-0.69
6216,Saos-2,L-685458,-0.9
6217,Saos-2,ZD-6474,-0.9
6218,Saos-2,Panobinostat,1.11
6219,Saos-2,Sorafenib,-0.9
6220,Saos-2,Irinotecan,0.84
6221,Saos-2,Topotecan,0.69
6222,Saos-2,LBW242,-0.9
6223,Saos-2,PD-0325901,-0.9
6224,Saos-2,PD-0332991,-0.9
6225,Saos-2,Paclitaxel,2.06
6226,Saos-2,AZD6244,-0.9
6227,Saos-2,PLX4720,-0.9
6228,Saos-2,RAF265,-0.9
6229,Saos-2,TAE684,-0.56
6230,Saos-2,TKI258,-0.62
6231,Saos-2,Erlotinib,-0.9
6232,SF126,AEW541,-0.74
6233,SF126,Nilotinib,-0.9
6234,SF126,17-AAG,-0.09
6235,SF126,PHA-665752,-0.9
6236,SF126,Lapatinib,-0.9
6237,SF126,Nutlin-3,-0.9
6238,SF126,AZD0530,-0.9
6239,SF126,PF2341066,-0.9
6240,SF126,L-685458,-0.9
6241,SF126,ZD-6474,-0.9
6242,SF126,Panobinostat,1
6243,SF126,Sorafenib,-0.8
6244,SF126,Irinotecan,0.9
6245,SF126,Topotecan,1.21
6246,SF126,LBW242,-0.9
6247,SF126,PD-0325901,-0.84
6248,SF126,PD-0332991,-0.9
6249,SF126,Paclitaxel,1.16
6250,SF126,AZD6244,-0.9
6251,SF126,PLX4720,-0.9
6252,SF126,RAF265,-0.34
6253,SF126,TAE684,-0.48
6254,SF126,TKI258,-0.46
6255,SF126,Erlotinib,-0.9
6256,Capan-2,AEW541,0.36
6257,Capan-2,Nilotinib,1.2
6258,Capan-2,17-AAG,1.34
6259,Capan-2,PHA-665752,-0.9
6260,Capan-2,Lapatinib,-0.9
6261,Capan-2,Nutlin-3,-0.9
6262,Capan-2,AZD0530,-0.04
6263,Capan-2,PF2341066,0.67
6264,Capan-2,L-685458,-0.9
6265,Capan-2,ZD-6474,-0.9
6266,Capan-2,Panobinostat,1.16
6267,Capan-2,Sorafenib,-0.9
6268,Capan-2,Irinotecan,0.06
6269,Capan-2,Topotecan,-0.08
6270,Capan-2,LBW242,-0.9
6271,Capan-2,PD-0325901,1.11
6272,Capan-2,PD-0332991,-0.9
6273,Capan-2,Paclitaxel,2.59
6274,Capan-2,AZD6244,0.3
6275,Capan-2,PLX4720,-0.9
6276,Capan-2,RAF265,-0.07
6277,Capan-2,TAE684,0.17
6278,Capan-2,TKI258,-0.9
6279,Capan-2,Erlotinib,-0.9
6280,SK-MES-1,AEW541,-0.29
6281,SK-MES-1,17-AAG,1.57
6282,SK-MES-1,PHA-665752,-0.12
6283,SK-MES-1,Lapatinib,-0.17
6284,SK-MES-1,Nutlin-3,-0.9
6285,SK-MES-1,AZD0530,-0.13
6286,SK-MES-1,PF2341066,-0.69
6287,SK-MES-1,ZD-6474,-0.16
6288,SK-MES-1,Panobinostat,1.13
6289,SK-MES-1,Sorafenib,-0.9
6290,SK-MES-1,Topotecan,1
6291,SK-MES-1,LBW242,-0.52
6292,SK-MES-1,PD-0325901,0.06
6293,SK-MES-1,Paclitaxel,1.72
6294,SK-MES-1,AZD6244,-0.9
6295,SK-MES-1,PLX4720,-0.79
6296,SK-MES-1,TAE684,-0.29
6297,SK-MES-1,TKI258,-0.26
6298,SK-MES-1,Erlotinib,0.02
6299,KALS-1,AEW541,-0.9
6300,KALS-1,Nilotinib,-0.9
6301,KALS-1,17-AAG,1.05
6302,KALS-1,PHA-665752,-0.9
6303,KALS-1,Lapatinib,-0.9
6304,KALS-1,Nutlin-3,-0.9
6305,KALS-1,AZD0530,-0.9
6306,KALS-1,PF2341066,-0.9
6307,KALS-1,L-685458,-0.9
6308,KALS-1,ZD-6474,-0.9
6309,KALS-1,Panobinostat,0.87
6310,KALS-1,Sorafenib,-0.9
6311,KALS-1,Irinotecan,0.02
6312,KALS-1,Topotecan,0.3
6313,KALS-1,LBW242,-0.9
6314,KALS-1,PD-0325901,-0.47
6315,KALS-1,PD-0332991,-0.9
6316,KALS-1,Paclitaxel,2.28
6317,KALS-1,AZD6244,-0.9
6318,KALS-1,PLX4720,-0.9
6319,KALS-1,RAF265,0.54
6320,KALS-1,TAE684,-0.48
6321,KALS-1,TKI258,-0.9
6322,KALS-1,Erlotinib,-0.9
6323,HCC-78,AEW541,-0.9
6324,HCC-78,Nilotinib,-0.9
6325,HCC-78,17-AAG,0.1
6326,HCC-78,PHA-665752,-0.9
6327,HCC-78,Lapatinib,-0.9
6328,HCC-78,Nutlin-3,-0.9
6329,HCC-78,AZD0530,-0.9
6330,HCC-78,PF2341066,-0.9
6331,HCC-78,L-685458,-0.9
6332,HCC-78,ZD-6474,-0.9
6333,HCC-78,Panobinostat,1.02
6334,HCC-78,Sorafenib,-0.9
6335,HCC-78,Topotecan,0.86
6336,HCC-78,LBW242,-0.9
6337,HCC-78,PD-0325901,-0.9
6338,HCC-78,PD-0332991,-0.9
6339,HCC-78,Paclitaxel,1.28
6340,HCC-78,AZD6244,-0.9
6341,HCC-78,PLX4720,-0.9
6342,HCC-78,RAF265,-0.9
6343,HCC-78,TAE684,-0.9
6344,HCC-78,TKI258,-0.9
6345,HCC-78,Erlotinib,-0.9
6346,NCI-H1792,AEW541,-0.67
6347,NCI-H1792,Nilotinib,-0.9
6348,NCI-H1792,17-AAG,0.99
6349,NCI-H1792,PHA-665752,-0.9
6350,NCI-H1792,Lapatinib,-0.9
6351,NCI-H1792,Nutlin-3,-0.9
6352,NCI-H1792,AZD0530,-0.9
6353,NCI-H1792,PF2341066,-0.74
6354,NCI-H1792,L-685458,-0.9
6355,NCI-H1792,ZD-6474,-0.9
6356,NCI-H1792,Panobinostat,0.97
6357,NCI-H1792,Sorafenib,-0.9
6358,NCI-H1792,Topotecan,-0.08
6359,NCI-H1792,LBW242,-0.9
6360,NCI-H1792,PD-0325901,0.06
6361,NCI-H1792,PD-0332991,-0.9
6362,NCI-H1792,Paclitaxel,1.74
6363,NCI-H1792,AZD6244,-0.9
6364,NCI-H1792,PLX4720,-0.9
6365,NCI-H1792,RAF265,0.17
6366,NCI-H1792,TAE684,-0.4
6367,NCI-H1792,TKI258,-0.7
6368,NCI-H1792,Erlotinib,-0.9
6369,639-V,AEW541,-0.24
6370,639-V,Nilotinib,-0.9
6371,639-V,17-AAG,0.82
6372,639-V,PHA-665752,-0.9
6373,639-V,Lapatinib,-0.9
6374,639-V,Nutlin-3,-0.9
6375,639-V,AZD0530,-0.9
6376,639-V,PF2341066,-0.75
6377,639-V,L-685458,-0.9
6378,639-V,ZD-6474,-0.62
6379,639-V,Panobinostat,1.09
6380,639-V,Sorafenib,-0.9
6381,639-V,Irinotecan,1.16
6382,639-V,Topotecan,1.36
6383,639-V,LBW242,-0.9
6384,639-V,PD-0325901,-0.9
6385,639-V,PD-0332991,-0.9
6386,639-V,Paclitaxel,2.6
6387,639-V,AZD6244,-0.9
6388,639-V,PLX4720,-0.9
6389,639-V,RAF265,-0.44
6390,639-V,TAE684,-0.35
6391,639-V,TKI258,-0.52
6392,639-V,Erlotinib,-0.9
6393,NCI-H2009,AEW541,-0.9
6394,NCI-H2009,Nilotinib,-0.9
6395,NCI-H2009,17-AAG,0.73
6396,NCI-H2009,PHA-665752,-0.9
6397,NCI-H2009,Lapatinib,-0.9
6398,NCI-H2009,Nutlin-3,-0.9
6399,NCI-H2009,AZD0530,-0.9
6400,NCI-H2009,PF2341066,-0.9
6401,NCI-H2009,L-685458,-0.9
6402,NCI-H2009,ZD-6474,-0.87
6403,NCI-H2009,Panobinostat,1.45
6404,NCI-H2009,Sorafenib,-0.9
6405,NCI-H2009,Irinotecan,0.53
6406,NCI-H2009,Topotecan,0.09
6407,NCI-H2009,LBW242,-0.9
6408,NCI-H2009,PD-0325901,0.13
6409,NCI-H2009,PD-0332991,-0.9
6410,NCI-H2009,Paclitaxel,1.73
6411,NCI-H2009,AZD6244,-0.9
6412,NCI-H2009,PLX4720,-0.9
6413,NCI-H2009,RAF265,-0.59
6414,NCI-H2009,TAE684,-0.6
6415,NCI-H2009,TKI258,-0.86
6416,NCI-H2009,Erlotinib,-0.9
6417,RT4,AEW541,-0.9
6418,RT4,Nilotinib,-0.9
6419,RT4,17-AAG,1.23
6420,RT4,PHA-665752,-0.9
6421,RT4,Lapatinib,-0.9
6422,RT4,Nutlin-3,-0.9
6423,RT4,AZD0530,0.45
6424,RT4,PF2341066,-0.54
6425,RT4,L-685458,-0.9
6426,RT4,ZD-6474,-0.37
6427,RT4,Panobinostat,1.32
6428,RT4,Sorafenib,0.72
6429,RT4,Irinotecan,0.41
6430,RT4,Topotecan,0.13
6431,RT4,LBW242,-0.9
6432,RT4,PD-0325901,-0.9
6433,RT4,PD-0332991,-0.9
6434,RT4,Paclitaxel,2.31
6435,RT4,AZD6244,-0.64
6436,RT4,PLX4720,-0.9
6437,RT4,RAF265,-0.23
6438,RT4,TAE684,0.49
6439,RT4,TKI258,-0.19
6440,RT4,Erlotinib,-0.9
6441,RKO,AEW541,-0.76
6442,RKO,Nilotinib,-0.9
6443,RKO,17-AAG,1.12
6444,RKO,PHA-665752,-0.9
6445,RKO,Lapatinib,-0.9
6446,RKO,Nutlin-3,-0.9
6447,RKO,AZD0530,-0.9
6448,RKO,PF2341066,-0.74
6449,RKO,L-685458,-0.9
6450,RKO,ZD-6474,-0.9
6451,RKO,Panobinostat,1.3
6452,RKO,Sorafenib,-0.9
6453,RKO,Irinotecan,0.62
6454,RKO,Topotecan,0.6
6455,RKO,LBW242,-0.9
6456,RKO,PD-0325901,0.91
6457,RKO,PD-0332991,-0.9
6458,RKO,Paclitaxel,2.6
6459,RKO,AZD6244,-0.28
6460,RKO,PLX4720,-0.9
6461,RKO,RAF265,-0.19
6462,RKO,TAE684,-0.5
6463,RKO,TKI258,-0.77
6464,RKO,Erlotinib,-0.9
6465,huH-1,AEW541,-0.22
6466,huH-1,Nilotinib,-0.9
6467,huH-1,17-AAG,1.47
6468,huH-1,PHA-665752,-0.9
6469,huH-1,Lapatinib,-0.9
6470,huH-1,Nutlin-3,-0.9
6471,huH-1,AZD0530,-0.9
6472,huH-1,PF2341066,-0.57
6473,huH-1,L-685458,-0.9
6474,huH-1,ZD-6474,-0.81
6475,huH-1,Panobinostat,1.15
6476,huH-1,Sorafenib,-0.9
6477,huH-1,Irinotecan,0.49
6478,huH-1,Topotecan,0.3
6479,huH-1,LBW242,-0.9
6480,huH-1,PD-0325901,-0.43
6481,huH-1,PD-0332991,-0.9
6482,huH-1,Paclitaxel,1.54
6483,huH-1,AZD6244,-0.9
6484,huH-1,PLX4720,-0.9
6485,huH-1,RAF265,-0.02
6486,huH-1,TAE684,-0.24
6487,huH-1,TKI258,-0.34
6488,huH-1,Erlotinib,-0.9
6489,NCI-H650,AEW541,-0.9
6490,NCI-H650,Nilotinib,-0.9
6491,NCI-H650,17-AAG,0.51
6492,NCI-H650,PHA-665752,-0.9
6493,NCI-H650,Lapatinib,-0.9
6494,NCI-H650,Nutlin-3,-0.9
6495,NCI-H650,AZD0530,-0.9
6496,NCI-H650,PF2341066,-0.9
6497,NCI-H650,L-685458,-0.9
6498,NCI-H650,ZD-6474,-0.9
6499,NCI-H650,Panobinostat,0.84
6500,NCI-H650,Sorafenib,-0.9
6501,NCI-H650,Topotecan,-0.08
6502,NCI-H650,LBW242,-0.9
6503,NCI-H650,PD-0325901,-0.9
6504,NCI-H650,PD-0332991,-0.9
6505,NCI-H650,Paclitaxel,2.59
6506,NCI-H650,AZD6244,-0.9
6507,NCI-H650,PLX4720,-0.9
6508,NCI-H650,RAF265,-0.37
6509,NCI-H650,TAE684,-0.9
6510,NCI-H650,TKI258,-0.9
6511,NCI-H650,Erlotinib,-0.9
6512,TC-71,AEW541,-0.9
6513,TC-71,Nilotinib,-0.9
6514,TC-71,17-AAG,-0.14
6515,TC-71,PHA-665752,-0.9
6516,TC-71,Lapatinib,-0.9
6517,TC-71,Nutlin-3,-0.9
6518,TC-71,AZD0530,-0.9
6519,TC-71,PF2341066,-0.87
6520,TC-71,L-685458,-0.9
6521,TC-71,ZD-6474,-0.9
6522,TC-71,Panobinostat,1.32
6523,TC-71,Sorafenib,-0.9
6524,TC-71,Irinotecan,0.73
6525,TC-71,Topotecan,0.75
6526,TC-71,LBW242,-0.9
6527,TC-71,PD-0325901,-0.9
6528,TC-71,PD-0332991,-0.9
6529,TC-71,Paclitaxel,2.37
6530,TC-71,AZD6244,-0.9
6531,TC-71,PLX4720,-0.9
6532,TC-71,RAF265,-0.9
6533,TC-71,TAE684,-0.89
6534,TC-71,TKI258,-0.77
6535,TC-71,Erlotinib,-0.9
6536,KELLY,AEW541,-0.9
6537,KELLY,17-AAG,-0.35
6538,KELLY,PHA-665752,-0.9
6539,KELLY,Lapatinib,-0.9
6540,KELLY,Nutlin-3,-0.9
6541,KELLY,AZD0530,-0.9
6542,KELLY,PF2341066,-0.34
6543,KELLY,L-685458,-0.9
6544,KELLY,ZD-6474,-0.9
6545,KELLY,Panobinostat,1.41
6546,KELLY,Sorafenib,-0.9
6547,KELLY,Topotecan,0.83
6548,KELLY,LBW242,-0.9
6549,KELLY,PD-0325901,-0.9
6550,KELLY,Paclitaxel,1.07
6551,KELLY,AZD6244,-0.9
6552,KELLY,PLX4720,-0.9
6553,KELLY,TAE684,-0.54
6554,KELLY,TKI258,-0.9
6555,KELLY,Erlotinib,-0.9
6556,LN-229,AEW541,-0.9
6557,LN-229,Nilotinib,-0.81
6558,LN-229,17-AAG,1.21
6559,LN-229,PHA-665752,-0.9
6560,LN-229,Lapatinib,-0.9
6561,LN-229,Nutlin-3,-0.9
6562,LN-229,AZD0530,-0.9
6563,LN-229,PF2341066,-0.89
6564,LN-229,L-685458,-0.9
6565,LN-229,ZD-6474,-0.9
6566,LN-229,Panobinostat,1.11
6567,LN-229,Sorafenib,-0.9
6568,LN-229,Topotecan,-0.5
6569,LN-229,LBW242,-0.9
6570,LN-229,PD-0325901,-0.7
6571,LN-229,PD-0332991,-0.9
6572,LN-229,Paclitaxel,1.82
6573,LN-229,AZD6244,-0.9
6574,LN-229,PLX4720,-0.9
6575,LN-229,RAF265,-0.55
6576,LN-229,TAE684,-0.45
