ID,Primary Cell Line Name,Compound,IC50 (uM)
10269,NCI-H2122,AEW541,0.86
10270,NCI-H2122,Nilotinib,-0.9
10271,NCI-H2122,17-AAG,1.58
10272,NCI-H2122,PHA-665752,-0.9
10273,NCI-H2122,Lapatinib,-0.47
10274,NCI-H2122,Nutlin-3,-0.66
10275,NCI-H2122,AZD0530,-0.53
10276,NCI-H2122,PF2341066,-0.6
10277,NCI-H2122,L-685458,-0.9
10278,NCI-H2122,ZD-6474,-0.9
10279,NCI-H2122,Panobinostat,1.52
10280,NCI-H2122,Sorafenib,-0.88
10281,NCI-H2122,Irinotecan,1.05
10282,NCI-H2122,Topotecan,1.27
10283,NCI-H2122,LBW242,-0.9
10284,NCI-H2122,PD-0325901,1.45
10285,NCI-H2122,PD-0332991,-0.9
10286,NCI-H2122,Paclitaxel,2.51
10287,NCI-H2122,AZD6244,0.2
10288,NCI-H2122,PLX4720,-0.9
10289,NCI-H2122,RAF265,0.33
10290,NCI-H2122,TAE684,-0.11
10291,NCI-H2122,TKI258,-0.57
10292,NCI-H2122,Erlotinib,-0.72
10293,KMS-11,AEW541,0.55
10294,KMS-11,Nilotinib,-0.63
10295,KMS-11,17-AAG,1.47
10296,KMS-11,PHA-665752,-0.9
10297,KMS-11,Lapatinib,-0.89
10298,KMS-11,Nutlin-3,-0.9
10299,KMS-11,AZD0530,-0.9
10300,KMS-11,PF2341066,-0.78
10301,KMS-11,L-685458,-0.9
10302,KMS-11,ZD-6474,-0.9
10303,KMS-11,Panobinostat,1.73
10304,KMS-11,Sorafenib,-0.7
10305,KMS-11,Irinotecan,0.38
10306,KMS-11,Topotecan,0.11
10307,KMS-11,LBW242,-0.9
10308,KMS-11,PD-0325901,-0.9
10309,KMS-11,PD-0332991,-0.39
10310,KMS-11,Paclitaxel,2.6
10311,KMS-11,AZD6244,-0.9
10312,KMS-11,PLX4720,-0.9
10313,KMS-11,RAF265,-0.9
10314,KMS-11,TAE684,0.59
10315,KMS-11,TKI258,-0.1
10316,KMS-11,Erlotinib,-0.9
10317,L-428,AEW541,-0.9
10318,L-428,Nilotinib,-0.82
10319,L-428,17-AAG,-0.1
10320,L-428,PHA-665752,-0.9
10321,L-428,Lapatinib,-0.9
10322,L-428,Nutlin-3,-0.9
10323,L-428,AZD0530,-0.9
10324,L-428,PF2341066,-0.9
10325,L-428,L-685458,-0.9
10326,L-428,ZD-6474,-0.9
10327,L-428,Panobinostat,1.23
10328,L-428,Sorafenib,-0.77
10329,L-428,Irinotecan,0.43
10330,L-428,Topotecan,0.43
10331,L-428,LBW242,-0.9
10332,L-428,PD-0325901,-0.9
10333,L-428,PD-0332991,-0.65
10334,L-428,Paclitaxel,0.99
10335,L-428,AZD6244,-0.9
10336,L-428,PLX4720,-0.9
10337,L-428,RAF265,0.4
10338,L-428,TAE684,-0.9
10339,L-428,TKI258,-0.72
10340,L-428,Erlotinib,-0.9
10341,NCI-H2023,AEW541,-0.4
10342,NCI-H2023,Nilotinib,-0.6
10343,NCI-H2023,17-AAG,1.63
10344,NCI-H2023,PHA-665752,-0.9
10345,NCI-H2023,Lapatinib,-0.9
10346,NCI-H2023,Nutlin-3,-0.9
10347,NCI-H2023,AZD0530,-0.9
10348,NCI-H2023,PF2341066,-0.64
10349,NCI-H2023,L-685458,-0.9
10350,NCI-H2023,ZD-6474,-0.57
10351,NCI-H2023,Panobinostat,1.03
10352,NCI-H2023,Sorafenib,-0.9
10353,NCI-H2023,Topotecan,0.19
10354,NCI-H2023,LBW242,-0.9
10355,NCI-H2023,PD-0325901,-0.9
10356,NCI-H2023,PD-0332991,-0.9
10357,NCI-H2023,Paclitaxel,2.03
10358,NCI-H2023,AZD6244,-0.9
10359,NCI-H2023,PLX4720,-0.9
10360,NCI-H2023,RAF265,-0.9
10361,NCI-H2023,TAE684,-0.54
10362,NCI-H2023,TKI258,-0.72
10363,NCI-H2023,Erlotinib,-0.9
10364,SF126,AEW541,-0.74
10365,SF126,Nilotinib,-0.9
10366,SF126,17-AAG,-0.09
10367,SF126,PHA-665752,-0.9
10368,SF126,Lapatinib,-0.9
10369,SF126,Nutlin-3,-0.9
10370,SF126,AZD0530,-0.9
10371,SF126,PF2341066,-0.9
10372,SF126,L-685458,-0.9
10373,SF126,ZD-6474,-0.9
10374,SF126,Panobinostat,1
10375,SF126,Sorafenib,-0.8
10376,SF126,Irinotecan,0.9
10377,SF126,Topotecan,1.21
10378,SF126,LBW242,-0.9
10379,SF126,PD-0325901,-0.84
10380,SF126,PD-0332991,-0.9
10381,SF126,Paclitaxel,1.16
10382,SF126,AZD6244,-0.9
10383,SF126,PLX4720,-0.9
10384,SF126,RAF265,-0.34
10385,SF126,TAE684,-0.48
10386,SF126,TKI258,-0.46
10387,SF126,Erlotinib,-0.9
10388,KASUMI-2,AEW541,-0.83
10389,KASUMI-2,Nilotinib,-0.87
10390,KASUMI-2,17-AAG,1.57
10391,KASUMI-2,PHA-665752,-0.9
10392,KASUMI-2,Lapatinib,-0.9
10393,KASUMI-2,Nutlin-3,-0.75
10394,KASUMI-2,AZD0530,-0.9
10395,KASUMI-2,PF2341066,-0.64
10396,KASUMI-2,L-685458,-0.77
10397,KASUMI-2,ZD-6474,-0.9
10398,KASUMI-2,Panobinostat,2.12
10399,KASUMI-2,Sorafenib,-0.84
10400,KASUMI-2,Irinotecan,1.37
10401,KASUMI-2,Topotecan,1.31
10402,KASUMI-2,LBW242,-0.9
10403,KASUMI-2,PD-0325901,-0.9
10404,KASUMI-2,PD-0332991,-0.75
10405,KASUMI-2,Paclitaxel,2.49
10406,KASUMI-2,AZD6244,-0.9
10407,KASUMI-2,PLX4720,-0.9
10408,KASUMI-2,RAF265,-0.07
10409,KASUMI-2,TAE684,-0.9
10410,KASUMI-2,TKI258,-0.48
10411,KASUMI-2,Erlotinib,-0.9
10412,EFO-21,AEW541,-0.9
10413,EFO-21,Nilotinib,-0.9
10414,EFO-21,17-AAG,0.54
10415,EFO-21,PHA-665752,-0.9
10416,EFO-21,Lapatinib,-0.9
10417,EFO-21,Nutlin-3,-0.9
10418,EFO-21,AZD0530,-0.9
10419,EFO-21,PF2341066,-0.9
10420,EFO-21,L-685458,-0.9
10421,EFO-21,ZD-6474,-0.46
10422,EFO-21,Panobinostat,0.77
10423,EFO-21,Sorafenib,-0.69
10424,EFO-21,Irinotecan,0.15
10425,EFO-21,Topotecan,0.26
10426,EFO-21,LBW242,-0.9
10427,EFO-21,PD-0325901,-0.9
10428,EFO-21,PD-0332991,-0.9
10429,EFO-21,Paclitaxel,1.52
10430,EFO-21,AZD6244,-0.9
10431,EFO-21,PLX4720,-0.9
10432,EFO-21,RAF265,-0.22
10433,EFO-21,TAE684,-0.17
10434,EFO-21,TKI258,-0.9
10435,EFO-21,Erlotinib,-0.9
10436,LN-229,AEW541,-0.9
10437,LN-229,Nilotinib,-0.81
10438,LN-229,17-AAG,1.21
10439,LN-229,PHA-665752,-0.9
10440,LN-229,Lapatinib,-0.9
10441,LN-229,Nutlin-3,-0.9
10442,LN-229,AZD0530,-0.9
10443,LN-229,PF2341066,-0.89
10444,LN-229,L-685458,-0.9
10445,LN-229,ZD-6474,-0.9
10446,LN-229,Panobinostat,1.11
10447,LN-229,Sorafenib,-0.9
10448,LN-229,Topotecan,-0.5
10449,LN-229,LBW242,-0.9
10450,LN-229,PD-0325901,-0.7
10451,LN-229,PD-0332991,-0.9
10452,LN-229,Paclitaxel,1.82
10453,LN-229,AZD6244,-0.9
10454,LN-229,PLX4720,-0.9
10455,LN-229,RAF265,-0.55
10456,LN-229,TAE684,-0.45
10457,LN-229,TKI258,-0.9
10458,LN-229,Erlotinib,-0.9
10459,SW 1573,AEW541,-0.48
10460,SW 1573,17-AAG,-0.9
10461,SW 1573,PHA-665752,-0.9
10462,SW 1573,Lapatinib,-0.9
10463,SW 1573,Nutlin-3,-0.9
10464,SW 1573,AZD0530,-0.9
10465,SW 1573,PF2341066,-0.9
10466,SW 1573,L-685458,-0.9
10467,SW 1573,ZD-6474,-0.9
10468,SW 1573,Panobinostat,1.01
10469,SW 1573,Sorafenib,-0.9
10470,SW 1573,Topotecan,1.34
10471,SW 1573,LBW242,-0.9
10472,SW 1573,PD-0325901,-0.9
10473,SW 1573,Paclitaxel,1.8
10474,SW 1573,AZD6244,-0.9
10475,SW 1573,PLX4720,-0.9
10476,SW 1573,TAE684,-0.49
10477,SW 1573,TKI258,-0.83
10478,SW 1573,Erlotinib,-0.9
10479,IST-MES2,AEW541,-0.9
10480,IST-MES2,Nilotinib,-0.55
10481,IST-MES2,17-AAG,0.87
10482,IST-MES2,PHA-665752,-0.9
10483,IST-MES2,Lapatinib,-0.9
10484,IST-MES2,Nutlin-3,-0.9
10485,IST-MES2,AZD0530,-0.9
10486,IST-MES2,PF2341066,-0.62
10487,IST-MES2,L-685458,-0.9
10488,IST-MES2,ZD-6474,-0.66
10489,IST-MES2,Panobinostat,1.37
10490,IST-MES2,Sorafenib,-0.72
10491,IST-MES2,Irinotecan,1.16
10492,IST-MES2,Topotecan,1.4
10493,IST-MES2,LBW242,-0.9
10494,IST-MES2,PD-0325901,-0.9
10495,IST-MES2,PD-0332991,0.37
10496,IST-MES2,Paclitaxel,2.22
10497,IST-MES2,AZD6244,-0.9
10498,IST-MES2,PLX4720,-0.56
10499,IST-MES2,RAF265,0.83
10500,IST-MES2,TAE684,-0.44
10501,IST-MES2,TKI258,-0.34
10502,IST-MES2,Erlotinib,-0.9
10503,JHH-6,AEW541,-0.9
10504,JHH-6,Nilotinib,-0.9
10505,JHH-6,17-AAG,0.65
10506,JHH-6,PHA-665752,-0.9
10507,JHH-6,Lapatinib,-0.9
10508,JHH-6,Nutlin-3,-0.9
10509,JHH-6,AZD0530,-0.9
10510,JHH-6,PF2341066,-0.9
10511,JHH-6,L-685458,-0.9
10512,JHH-6,ZD-6474,-0.9
10513,JHH-6,Panobinostat,0.76
10514,JHH-6,Sorafenib,-0.9
10515,JHH-6,Irinotecan,-0.49
10516,JHH-6,Topotecan,-0.9
10517,JHH-6,LBW242,-0.9
10518,JHH-6,PD-0325901,-0.9
10519,JHH-6,PD-0332991,-0.9
10520,JHH-6,Paclitaxel,1.7
10521,JHH-6,AZD6244,-0.9
10522,JHH-6,PLX4720,-0.9
10523,JHH-6,RAF265,-0.9
10524,JHH-6,TAE684,-0.9
10525,JHH-6,TKI258,-0.9
10526,JHH-6,Erlotinib,-0.9
10527,TYK-nu,AEW541,-0.55
10528,TYK-nu,Nilotinib,-0.9
10529,TYK-nu,17-AAG,1.07
10530,TYK-nu,PHA-665752,-0.9
10531,TYK-nu,Lapatinib,-0.73
10532,TYK-nu,Nutlin-3,-0.9
10533,TYK-nu,AZD0530,-0.86
10534,TYK-nu,PF2341066,-0.74
10535,TYK-nu,L-685458,-0.9
10536,TYK-nu,ZD-6474,-0.8
10537,TYK-nu,Panobinostat,1.44
10538,TYK-nu,Sorafenib,-0.89
10539,TYK-nu,Irinotecan,1.04
10540,TYK-nu,Topotecan,0.93
10541,TYK-nu,LBW242,-0.9
10542,TYK-nu,PD-0325901,-0.57
10543,TYK-nu,PD-0332991,-0.9
10544,TYK-nu,Paclitaxel,2.59
10545,TYK-nu,AZD6244,-0.9
10546,TYK-nu,PLX4720,-0.9
10547,TYK-nu,RAF265,-0.9
10548,TYK-nu,TAE684,-0.42
10549,TYK-nu,TKI258,-0.79
10550,TYK-nu,Erlotinib,-0.9
10551,NCI-H2030,AEW541,-0.76
10552,NCI-H2030,Nilotinib,-0.9
10553,NCI-H2030,17-AAG,1.31
10554,NCI-H2030,PHA-665752,-0.9
10555,NCI-H2030,Lapatinib,-0.57
10556,NCI-H2030,Nutlin-3,-0.9
10557,NCI-H2030,AZD0530,-0.26
10558,NCI-H2030,PF2341066,-0.9
10559,NCI-H2030,L-685458,-0.9
10560,NCI-H2030,ZD-6474,-0.64
10561,NCI-H2030,Panobinostat,0.85
10562,NCI-H2030,Sorafenib,-0.72
10563,NCI-H2030,Irinotecan,0.27
10564,NCI-H2030,Topotecan,0.83
10565,NCI-H2030,LBW242,-0.9
10566,NCI-H2030,PD-0325901,-0.9
10567,NCI-H2030,PD-0332991,-0.9
10568,NCI-H2030,Paclitaxel,1.54
10569,NCI-H2030,AZD6244,-0.9
10570,NCI-H2030,PLX4720,-0.9
10571,NCI-H2030,RAF265,0.23
10572,NCI-H2030,TAE684,-0.83
10573,NCI-H2030,TKI258,-0.62
10574,NCI-H2030,Erlotinib,-0.79
10575,A-673,AEW541,-0.05
10576,A-673,17-AAG,0.7
10577,A-673,PHA-665752,-0.9
10578,A-673,Lapatinib,-0.9
10579,A-673,Nutlin-3,-0.9
10580,A-673,AZD0530,-0.9
10581,A-673,PF2341066,-0.36
10582,A-673,L-685458,-0.9
10583,A-673,ZD-6474,-0.69
10584,A-673,Panobinostat,1.44
10585,A-673,Sorafenib,-0.9
10586,A-673,Topotecan,1.43
10587,A-673,LBW242,-0.9
10588,A-673,PD-0325901,-0.9
10589,A-673,PD-0332991,-0.9
10590,A-673,Paclitaxel,2.6
10591,A-673,AZD6244,-0.9
10592,A-673,PLX4720,-0.9
10593,A-673,RAF265,0.09
10594,A-673,TAE684,-0.09
10595,A-673,TKI258,-0.9
10596,A-673,Erlotinib,-0.9
10597,SJRH30,AEW541,-0.3
10598,SJRH30,Nilotinib,-0.9
10599,SJRH30,17-AAG,0.13
10600,SJRH30,PHA-665752,-0.9
10601,SJRH30,Lapatinib,-0.9
10602,SJRH30,Nutlin-3,-0.9
10603,SJRH30,AZD0530,-0.9
10604,SJRH30,PF2341066,-0.53
10605,SJRH30,L-685458,-0.9
10606,SJRH30,ZD-6474,-0.9
10607,SJRH30,Panobinostat,1.59
10608,SJRH30,Sorafenib,-0.9
10609,SJRH30,Topotecan,0.88
10610,SJRH30,LBW242,-0.9
10611,SJRH30,PD-0325901,-0.9
10612,SJRH30,PD-0332991,-0.9
10613,SJRH30,Paclitaxel,2.12
10614,SJRH30,AZD6244,-0.9
10615,SJRH30,PLX4720,-0.9
10616,SJRH30,RAF265,-0.48
10617,SJRH30,TAE684,-0.05
10618,SJRH30,TKI258,-0.9
10619,SJRH30,Erlotinib,-0.9
10620,T84,AEW541,-0.9
10621,T84,Nilotinib,-0.9
10622,T84,17-AAG,0.27
10623,T84,PHA-665752,-0.9
10624,T84,Lapatinib,-0.9
10625,T84,Nutlin-3,-0.9
10626,T84,AZD0530,-0.9
10627,T84,PF2341066,-0.4
10628,T84,L-685458,-0.9
10629,T84,ZD-6474,-0.9
10630,T84,Panobinostat,0.87
10631,T84,Sorafenib,-0.9
10632,T84,Irinotecan,-0.81
10633,T84,Topotecan,-0.16
10634,T84,LBW242,-0.9
10635,T84,PD-0325901,-0.9
10636,T84,PD-0332991,-0.9
10637,T84,Paclitaxel,1.24
10638,T84,AZD6244,-0.9
10639,T84,PLX4720,-0.9
10640,T84,RAF265,-0.9
10641,T84,TAE684,-0.9
10642,T84,TKI258,-0.9
10643,T84,Erlotinib,-0.9
10644,TT2609-C02,AEW541,-0.42
10645,TT2609-C02,Nilotinib,-0.69
10646,TT2609-C02,17-AAG,1.13
10647,TT2609-C02,PHA-665752,-0.9
10648,TT2609-C02,Lapatinib,-0.9
10649,TT2609-C02,Nutlin-3,-0.9
10650,TT2609-C02,AZD0530,-0.9
10651,TT2609-C02,PF2341066,-0.17
10652,TT2609-C02,L-685458,-0.9
10653,TT2609-C02,ZD-6474,-0.9
10654,TT2609-C02,Panobinostat,1.63
10655,TT2609-C02,Sorafenib,-0.9
10656,TT2609-C02,Irinotecan,1
10657,TT2609-C02,Topotecan,0.73
10658,TT2609-C02,LBW242,-0.9
10659,TT2609-C02,PD-0325901,1.53
10660,TT2609-C02,PD-0332991,-0.48
10661,TT2609-C02,Paclitaxel,2.6
10662,TT2609-C02,AZD6244,0.45
10663,TT2609-C02,PLX4720,-0.9
10664,TT2609-C02,RAF265,0.68
10665,TT2609-C02,TAE684,-0.22
10666,TT2609-C02,TKI258,-0.29
10667,TT2609-C02,Erlotinib,-0.9
10668,GMS-10,AEW541,-0.9
10669,GMS-10,Nilotinib,-0.9
10670,GMS-10,17-AAG,0.61
10671,GMS-10,PHA-665752,-0.9
10672,GMS-10,Lapatinib,-0.9
10673,GMS-10,Nutlin-3,-0.9
10674,GMS-10,AZD0530,-0.9
10675,GMS-10,PF2341066,-0.9
10676,GMS-10,L-685458,-0.9
10677,GMS-10,ZD-6474,-0.9
10678,GMS-10,Panobinostat,0.69
10679,GMS-10,Sorafenib,-0.9
10680,GMS-10,Irinotecan,-0.45
10681,GMS-10,Topotecan,-0.65
10682,GMS-10,LBW242,-0.9
10683,GMS-10,PD-0325901,-0.9
10684,GMS-10,PD-0332991,-0.9
10685,GMS-10,Paclitaxel,1.99
10686,GMS-10,AZD6244,-0.9
10687,GMS-10,PLX4720,-0.9
10688,GMS-10,RAF265,-0.72
10689,GMS-10,TAE684,-0.8
10690,GMS-10,TKI258,-0.9
10691,GMS-10,Erlotinib,-0.9
10692,MG-63,AEW541,-0.57
10693,MG-63,Nilotinib,-0.9
10694,MG-63,17-AAG,0.09
10695,MG-63,PHA-665752,-0.9
10696,MG-63,Lapatinib,-0.9
10697,MG-63,Nutlin-3,-0.9
10698,MG-63,AZD0530,-0.9
10699,MG-63,PF2341066,-0.75
10700,MG-63,L-685458,-0.9
10701,MG-63,ZD-6474,-0.9
10702,MG-63,Panobinostat,0.9
10703,MG-63,Sorafenib,-0.9
10704,MG-63,Irinotecan,0.68
10705,MG-63,Topotecan,0.6
10706,MG-63,LBW242,-0.9
10707,MG-63,PD-0325901,-0.9
10708,MG-63,PD-0332991,-0.9
10709,MG-63,Paclitaxel,2.3
10710,MG-63,AZD6244,-0.9
10711,MG-63,PLX4720,-0.9
10712,MG-63,RAF265,-0.9
10713,MG-63,TAE684,-0.04
10714,MG-63,TKI258,-0.76
10715,MG-63,Erlotinib,-0.9
10716,KMRC-1,AEW541,-0.9
10717,KMRC-1,Nilotinib,-0.9
10718,KMRC-1,17-AAG,0.51
10719,KMRC-1,PHA-665752,-0.9
10720,KMRC-1,Lapatinib,-0.9
10721,KMRC-1,Nutlin-3,-0.9
10722,KMRC-1,AZD0530,-0.6
10723,KMRC-1,PF2341066,-0.9
10724,KMRC-1,L-685458,-0.9
10725,KMRC-1,ZD-6474,-0.9
10726,KMRC-1,Panobinostat,0.69
10727,KMRC-1,Sorafenib,-0.9
10728,KMRC-1,Irinotecan,0.34
10729,KMRC-1,Topotecan,-0.11
10730,KMRC-1,LBW242,-0.9
10731,KMRC-1,PD-0325901,-0.9
10732,KMRC-1,PD-0332991,-0.9
10733,KMRC-1,Paclitaxel,0.83
10734,KMRC-1,AZD6244,-0.9
10735,KMRC-1,PLX4720,-0.9
10736,KMRC-1,RAF265,-0.9
10737,KMRC-1,TAE684,-0.83
10738,KMRC-1,TKI258,-0.27
10739,KMRC-1,Erlotinib,-0.9
10740,HEC-6,AEW541,-0.9
10741,HEC-6,Nilotinib,-0.31
10742,HEC-6,17-AAG,0.25
10743,HEC-6,PHA-665752,-0.9
10744,HEC-6,Lapatinib,-0.9
10745,HEC-6,Nutlin-3,-0.9
10746,HEC-6,AZD0530,-0.9
10747,HEC-6,PF2341066,-0.9
10748,HEC-6,L-685458,-0.9
10749,HEC-6,ZD-6474,-0.9
10750,HEC-6,Panobinostat,1.58
10751,HEC-6,Sorafenib,-0.9
10752,HEC-6,Irinotecan,0.29
10753,HEC-6,Topotecan,0.08
10754,HEC-6,LBW242,-0.9
10755,HEC-6,PD-0325901,-0.9
10756,HEC-6,PD-0332991,-0.9
10757,HEC-6,Paclitaxel,2.12
10758,HEC-6,AZD6244,-0.9
10759,HEC-6,PLX4720,-0.9
10760,HEC-6,RAF265,-0.9
10761,HEC-6,TAE684,-0.9
10762,HEC-6,TKI258,-0.9
10763,HEC-6,Erlotinib,-0.9
10764,ACHN,AEW541,-0.88
10765,ACHN,17-AAG,0.17
10766,ACHN,PHA-665752,-0.9
10767,ACHN,Lapatinib,-0.9
10768,ACHN,Nutlin-3,-0.9
10769,ACHN,AZD0530,-0.64
10770,ACHN,PF2341066,-0.9
10771,ACHN,L-685458,-0.9
10772,ACHN,ZD-6474,-0.29
10773,ACHN,Panobinostat,1.34
10774,ACHN,Sorafenib,-0.9
10775,ACHN,Topotecan,0.99
10776,ACHN,LBW242,-0.9
10777,ACHN,PD-0325901,-0.9
10778,ACHN,Paclitaxel,1.02
10779,ACHN,AZD6244,-0.9
10780,ACHN,PLX4720,-0.9
10781,ACHN,RAF265,0.5
10782,ACHN,TAE684,-0.47
10783,ACHN,TKI258,-0.71
10784,ACHN,Erlotinib,-0.7
10785,BL-70,AEW541,-0.9
10786,BL-70,Nilotinib,-0.9
10787,BL-70,17-AAG,0.55
10788,BL-70,PHA-665752,-0.81
10789,BL-70,Lapatinib,-0.9
10790,BL-70,Nutlin-3,-0.9
10791,BL-70,AZD0530,-0.23
10792,BL-70,PF2341066,-0.61
10793,BL-70,L-685458,-0.9
10794,BL-70,ZD-6474,-0.31
10795,BL-70,Panobinostat,1.89
10796,BL-70,Sorafenib,-0.9
10797,BL-70,Irinotecan,1.34
10798,BL-70,Topotecan,1.24
10799,BL-70,LBW242,-0.9
10800,BL-70,PD-0325901,-0.9
10801,BL-70,PD-0332991,-0.66
10802,BL-70,Paclitaxel,2.01
10803,BL-70,AZD6244,-0.9
10804,BL-70,PLX4720,-0.9
10805,BL-70,RAF265,-0.71
10806,BL-70,TAE684,-0.9
10807,BL-70,TKI258,-0.54
10808,BL-70,Erlotinib,-0.9
10809,ALL-SIL,AEW541,-0.41
10810,ALL-SIL,Nilotinib,2.53
10811,ALL-SIL,17-AAG,0.15
10812,ALL-SIL,PHA-665752,-0.65
10813,ALL-SIL,Lapatinib,-0.86
10814,ALL-SIL,Nutlin-3,-0.9
10815,ALL-SIL,AZD0530,0.68
10816,ALL-SIL,PF2341066,0.1
10817,ALL-SIL,L-685458,0.48
10818,ALL-SIL,ZD-6474,0.07
10819,ALL-SIL,Panobinostat,2.14
10820,ALL-SIL,Sorafenib,-0.43
10821,ALL-SIL,Irinotecan,1.64
10822,ALL-SIL,Topotecan,2.06
10823,ALL-SIL,LBW242,-0.9
10824,ALL-SIL,PD-0325901,-0.9
10825,ALL-SIL,PD-0332991,-0.9
10826,ALL-SIL,Paclitaxel,2.6
10827,ALL-SIL,AZD6244,-0.9
10828,ALL-SIL,PLX4720,-0.84
10829,ALL-SIL,RAF265,-0.08
10830,ALL-SIL,TAE684,0.03
10831,ALL-SIL,TKI258,-0.41
10832,ALL-SIL,Erlotinib,-0.84
10833,BT-20,AEW541,-0.9
10834,BT-20,Nilotinib,-0.9
10835,BT-20,17-AAG,-0.9
10836,BT-20,PHA-665752,-0.9
10837,BT-20,Lapatinib,-0.9
10838,BT-20,Nutlin-3,-0.9
10839,BT-20,AZD0530,-0.85
10840,BT-20,PF2341066,-0.9
10841,BT-20,L-685458,-0.9
10842,BT-20,ZD-6474,-0.56
10843,BT-20,Panobinostat,1.24
10844,BT-20,Sorafenib,-0.9
10845,BT-20,Irinotecan,0.57
10846,BT-20,Topotecan,-0.04
10847,BT-20,LBW242,-0.9
10848,BT-20,PD-0325901,-0.9
10849,BT-20,PD-0332991,-0.9
10850,BT-20,Paclitaxel,2.59
10851,BT-20,AZD6244,-0.9
10852,BT-20,PLX4720,-0.9
10853,BT-20,RAF265,-0.9
10854,BT-20,TAE684,-0.88
10855,BT-20,TKI258,-0.9
10856,BT-20,Erlotinib,-0.9
10857,BFTC-909,AEW541,-0.9
10858,BFTC-909,Nilotinib,-0.9
10859,BFTC-909,17-AAG,0.98
10860,BFTC-909,PHA-665752,-0.9
10861,BFTC-909,Lapatinib,-0.9
10862,BFTC-909,Nutlin-3,-0.9
10863,BFTC-909,AZD0530,-0.9
10864,BFTC-909,PF2341066,-0.9
10865,BFTC-909,L-685458,-0.9
10866,BFTC-909,ZD-6474,-0.9
10867,BFTC-909,Panobinostat,1.07
10868,BFTC-909,Topotecan,0.55
10869,BFTC-909,LBW242,-0.9
10870,BFTC-909,PD-0325901,-0.9
10871,BFTC-909,PD-0332991,-0.9
10872,BFTC-909,Paclitaxel,1.91
10873,BFTC-909,AZD6244,-0.9
10874,BFTC-909,PLX4720,-0.9
10875,BFTC-909,RAF265,-0.9
10876,BFTC-909,TAE684,-0.86
10877,BFTC-909,TKI258,-0.83
10878,BFTC-909,Erlotinib,-0.9
10879,HEC-265,AEW541,-0.9
10880,HEC-265,Nilotinib,-0.9
10881,HEC-265,17-AAG,1.35
10882,HEC-265,PHA-665752,-0.9
10883,HEC-265,Lapatinib,-0.9
10884,HEC-265,Nutlin-3,-0.9
10885,HEC-265,AZD0530,-0.9
10886,HEC-265,PF2341066,-0.9
10887,HEC-265,L-685458,-0.9
10888,HEC-265,ZD-6474,-0.9
10889,HEC-265,Panobinostat,1.2
10890,HEC-265,Sorafenib,-0.89
10891,HEC-265,Irinotecan,0.51
10892,HEC-265,Topotecan,0.39
10893,HEC-265,LBW242,-0.9
10894,HEC-265,PD-0325901,-0.9
10895,HEC-265,PD-0332991,-0.9
10896,HEC-265,Paclitaxel,2.4
10897,HEC-265,AZD6244,-0.9
10898,HEC-265,PLX4720,-0.9
10899,HEC-265,RAF265,0.22
10900,HEC-265,TAE684,-0.9
10901,HEC-265,TKI258,-0.83
10902,HEC-265,Erlotinib,-0.9
10903,Hs 294T,AEW541,-0.56
10904,Hs 294T,Nilotinib,-0.9
10905,Hs 294T,17-AAG,0.64
10906,Hs 294T,PHA-665752,-0.9
10907,Hs 294T,Lapatinib,-0.9
10908,Hs 294T,Nutlin-3,-0.9
10909,Hs 294T,AZD0530,-0.9
10910,Hs 294T,PF2341066,-0.9
10911,Hs 294T,L-685458,-0.9
10912,Hs 294T,ZD-6474,-0.9
10913,Hs 294T,Panobinostat,1.15
10914,Hs 294T,Sorafenib,-0.9
10915,Hs 294T,Irinotecan,0.49
10916,Hs 294T,Topotecan,0.14
10917,Hs 294T,LBW242,-0.39
10918,Hs 294T,PD-0325901,-0.9
10919,Hs 294T,PD-0332991,-0.9
10920,Hs 294T,Paclitaxel,2.12
10921,Hs 294T,AZD6244,-0.9
10922,Hs 294T,PLX4720,-0.9
10923,Hs 294T,RAF265,-0.46
10924,Hs 294T,TAE684,-0.76
10925,Hs 294T,TKI258,-0.9
10926,Hs 294T,Erlotinib,-0.9
10927,T3M-10,AEW541,-0.9
10928,T3M-10,Nilotinib,-0.9
10929,T3M-10,17-AAG,1.39
10930,T3M-10,PHA-665752,-0.9
10931,T3M-10,Lapatinib,-0.86
10932,T3M-10,Nutlin-3,-0.9
10933,T3M-10,AZD0530,-0.9
10934,T3M-10,PF2341066,-0.9
10935,T3M-10,L-685458,-0.9
10936,T3M-10,ZD-6474,-0.8
10937,T3M-10,Panobinostat,1.13
10938,T3M-10,Sorafenib,-0.9
10939,T3M-10,Irinotecan,-0.29
10940,T3M-10,Topotecan,-0.48
10941,T3M-10,LBW242,-0.36
10942,T3M-10,PD-0325901,0.16
10943,T3M-10,PD-0332991,-0.9
10944,T3M-10,Paclitaxel,1.21
10945,T3M-10,AZD6244,-0.9
10946,T3M-10,PLX4720,-0.9
10947,T3M-10,RAF265,-0.34
10948,T3M-10,TAE684,-0.9
10949,T3M-10,TKI258,-0.9
10950,T3M-10,Erlotinib,-0.9
10951,SW48,AEW541,0.16
10952,SW48,Nilotinib,-0.9
10953,SW48,17-AAG,1.83
10954,SW48,PHA-665752,-0.9
10955,SW48,Lapatinib,-0.9
10956,SW48,Nutlin-3,-0.9
10957,SW48,AZD0530,-0.9
10958,SW48,PF2341066,-0.85
10959,SW48,L-685458,-0.83
10960,SW48,ZD-6474,-0.9
