ID,cell_name,drug_name,IC50
42862,OV-90,HG-6-64-1,-0.84
42863,OV-90,DMOG,-2.89
42864,OV-90,FTI-277,-1.04
42865,OV-90,OSU-03012,-0.6
42866,OV-90,Shikonin,0.04
42867,OV-90,AKT inhibitor VIII,-1.05
42868,OV-90,Embelin,-0.58
42869,OV-90,IPA-3,-2.91
42870,OV-90,GSK-650394,-1.75
42871,OV-90,BAY 61-3606,-1.2
42872,OV-90,5-Fluorouracil,-2.1
42873,OV-90,Thapsigargin,2.49
42874,OV-90,Obatoclax Mesylate,0.33
42875,OV-90,OSI-906,-0.61
42876,OV-90,Bexarotene,-1.72
42877,OV-90,Bleomycin,-0.54
42878,OV-90,LFM-A13,-2.2
42879,OV-90,GW-2580,-2.44
42880,OV-90,Phenformin,-2.64
42881,OV-90,Bryostatin 1,1.64
42882,OV-90,Pazopanib,-1.02
42883,OV-90,LAQ824,1.29
42884,OV-90,Epothilone B,1.67
42885,OV-90,GSK-1904529A,-1.05
42886,OV-90,BMS-345541,-1.26
42887,OV-90,Tipifarnib,-0.97
42888,OV-90,Ruxolitinib,-2.06
42889,OV-90,SB-715992,0.5
42890,OV-90,AT-7519,-0.4
42891,OV-90,TAK-715,-1.72
42892,OV-90,BX-912,-0.97
42893,OV-90,ZSTK474,-0.69
42894,OV-90,AS605240,0.01
42895,OV-90,GSK1070916,-1.62
42896,OV-90,LY317615,-0.97
42897,OV-90,GSK429286A,-2.38
42898,OV-90,FMK,-2.71
42899,OV-90,CAL-101,-2.68
42900,OV-90,XL-184,-1.74
42901,OV-90,AC220,-0.58
42902,OV-90,CP724714,-2.05
42903,OV-90,STF-62247,-2.19
42904,OV-90,NG-25,-2.15
42905,OV-90,VX-11e,-1.12
42906,OV-90,FR-180204,-2.45
42907,OV-90,Tubastatin A,-2.54
42908,OV-90,YM155,1.6
42909,OV-90,NSC-207895,-2.7
42910,OV-90,AR-42,-0.04
42911,OV-90,CUDC-101,-0.11
42912,OV-90,I-BET 151,-1.95
42913,OV-90,CAY10603,-0.74
42914,OV-90,ABT-869,-1.29
42915,OV-90,BIX02189,-2.61
42916,OV-90,CH5424802,-2.02
42917,OV-90,EKB-569,-1.47
42918,OV-90,GSK2126458,0.88
42919,OV-90,Masitinib,-1.54
42920,OV-90,MP470,-1.75
42921,OV-90,NVP-BHG712,-0.75
42922,OV-90,OSI-930,-1.69
42923,OV-90,OSI-027,-0.46
42924,OV-90,CX-5461,-2.34
42925,OV-90,PHA-793887,-1.13
42926,OV-90,PI-103,-2.4
42927,OV-90,PIK-93,-2.04
42928,OV-90,TPCA-1,-1.86
42929,OV-90,TG101348,-1.39
42930,OV-90,XL-880,-0.39
42931,OV-90,Y-39983,-2.24
42932,OV-90,YM201636,-0.95
42933,OV-90,AV-951,-0.31
42934,OV-90,GSK690693,-2.19
42935,OV-90,SNX-2112,0.36
42936,OV-90,QL-X-138,-1.01
42937,OV-90,T0901317,-2.22
42938,OV-90,EX-527,-2.42
42939,OV-90,AICAR,-4.32
42940,OV-90,Camptothecin,1.82
42941,OV-90,Vinblastine,1.65
42942,OV-90,Cisplatin,-1.65
42943,OV-90,Cytarabine,-0.35
42944,OV-90,Docetaxel,2.03
42945,OV-90,Methotrexate,-0.7
42946,OV-90,ATRA,-1.72
42947,OV-90,Gefitinib,-0.99
42948,OV-90,ABT-263,0.03
42949,OV-90,Vorinostat,-0.11
42950,OV-90,Nilotinib,-0.71
42951,OV-90,RDEA119,0.89
42952,OV-90,CI-1040,0.33
42953,OV-90,Temsirolimus,1.82
42954,OV-90,Olaparib,-1.93
42955,OV-90,ABT-888,-1.67
42956,OV-90,Bosutinib,-1.16
42957,OV-90,Lenalidomide,-1.95
42958,OV-90,Axitinib,-0.98
42959,OV-90,AZD7762,0.38
42960,OV-90,GW 441756,-1.19
42961,OV-90,CEP-701,0.14
42962,OV-90,17-AAG,1.59
42963,OV-90,VX-702,-1.44
42964,OV-90,AMG-706,-1.54
42965,OV-90,KU-55933,-2.14
42966,OV-90,Elesclomol,1.98
42967,OV-90,Afatinib,-1.04
42968,OV-90,Vismodegib,-2.3
42969,OV-90,PLX4720,-2
42970,OV-90,BX-795,-0.75
42971,OV-90,NU-7441,-1.18
42972,OV-90,SL 0101-1,-2.37
42973,OV-90,BIRB 0796,-1.59
42974,OV-90,JNK Inhibitor VIII,-2.34
42975,OV-90,Nutlin-3a,-1.87
42976,OV-90,PD-173074,-1.63
42977,OV-90,ZM-447439,-1.14
42978,OV-90,RO-3306,-1.67
42979,OV-90,MK-2206,-0.15
42980,OV-90,PD-0332991,-1.26
42981,OV-90,NVP-BEZ235,2.02
42982,OV-90,GDC0941,-0.49
42983,OV-90,AZD8055,0.18
42984,OV-90,PD-0325901,2.24
42985,OV-90,SB590885,-0.26
42986,OV-90,CCT007093,-2.09
42987,OV-90,EHT 1864,-1.69
42988,OV-90,PF-4708671,-2.07
42989,OV-90,JNJ-26854165,-1.62
42990,OV-90,TW 37,0.57
42991,OV-90,ZG-10,-0.94
42992,OV-90,XMD8-92,-1.21
42993,OV-90,CCT018159,-2.27
42994,OV-90,AG-014699,-2.11
42995,OV-90,SB-505124,-1.7
42996,OV-90,Tamoxifen,-1.81
42997,OV-90,PFI-1,-1.06
42998,OV-90,IOX2,-0.33
42999,OV-90,(5Z)-7-Oxozeaenol,-1.18
43000,OV-90,piperlongumine,-1.11
43001,OV-90,FK866,0.66
43002,OV-90,BMN-673,-1.41
43003,OV-90,UNC1215,-1.22
43004,OV-90,SGC0946,-0.83
43005,OV-90,XAV 939,-1.44
43006,OV-90,Trametinib,2.77
43007,OV-90,Dabrafenib,1.59
43008,OV-90,Temozolomide,-2.41
43009,OV-90,SN-38,1.43
43010,H4,Doxorubicin,1.17
43011,H4,Etoposide,0.4
43012,H4,Gemcitabine,2.22
43013,H4,Mitomycin C,1.66
43014,H4,Vinorelbine,2.1
43015,H4,NSC-87877,-2.28
43016,H4,QS11,-0.32
43017,H4,CP466722,-1.3
43018,H4,Midostaurin,0.8
43019,H4,AP-24534,0.42
43020,H4,JNK-9L,0.32
43021,H4,PF-562271,-0.34
43022,H4,HG-6-64-1,-0.12
43023,H4,DMOG,-2.39
43024,H4,FTI-277,-0.96
43025,H4,OSU-03012,0.05
43026,H4,Shikonin,0.5
43027,H4,AKT inhibitor VIII,-1.16
43028,H4,Embelin,-0.67
43029,H4,FH535,-0.45
43030,H4,PAC-1,-1.05
43031,H4,IPA-3,-2.58
43032,H4,5-Fluorouracil,-2.09
43033,H4,Thapsigargin,2.45
43034,H4,Obatoclax Mesylate,-0.1
43035,H4,BMS-754807,0.05
43036,H4,OSI-906,-1.39
43037,H4,Bexarotene,-1.5
43038,H4,Bleomycin,0.29
43039,H4,LFM-A13,-1.52
43040,H4,GW-2580,-2.38
43041,H4,Phenformin,-3.42
43042,H4,Bryostatin 1,2.19
43043,H4,Pazopanib,-0.4
43044,H4,LAQ824,1.22
43045,H4,Epothilone B,2.9
43046,H4,GSK-1904529A,-0.93
43047,H4,BMS-345541,-1.41
43048,H4,Tipifarnib,-0.06
43049,H4,Ruxolitinib,-1.77
43050,H4,AS601245,-0.87
43051,H4,SB-715992,1.79
43052,H4,AT-7519,-1
43053,H4,TAK-715,-1.38
43054,H4,BX-912,-1.16
43055,H4,ZSTK474,-0.7
43056,H4,AS605240,-1.47
43057,H4,GSK1070916,-0.19
43058,H4,LY317615,-1.01
43059,H4,GSK429286A,-2.07
43060,H4,FMK,-2.21
43061,H4,CAL-101,-1.86
43062,H4,XL-184,-0.83
43063,H4,AC220,-1.07
43064,H4,CP724714,-2.05
43065,H4,STF-62247,-2.03
43066,H4,NG-25,-1.5
43067,H4,VX-11e,-1.66
43068,H4,FR-180204,-2.22
43069,H4,Tubastatin A,-2.09
43070,H4,NSC-207895,-1.99
43071,H4,AR-42,0.29
43072,H4,CUDC-101,-0.7
43073,H4,I-BET 151,-2.27
43074,H4,CAY10603,-0.23
43075,H4,ABT-869,-1.06
43076,H4,BIX02189,-2.05
43077,H4,CH5424802,-1.78
43078,H4,EKB-569,-0.59
43079,H4,GSK2126458,1.31
43080,H4,Masitinib,-1.3
43081,H4,MP470,-1.87
43082,H4,NVP-BHG712,-1.33
43083,H4,OSI-930,-1.68
43084,H4,OSI-027,-0.49
43085,H4,CX-5461,-1.89
43086,H4,PHA-793887,-1.23
43087,H4,PI-103,-0.31
43088,H4,PIK-93,-1.67
43089,H4,TPCA-1,-1.35
43090,H4,TG101348,-0.64
43091,H4,XL-880,0.5
43092,H4,Y-39983,-2.32
43093,H4,YM201636,-1.45
43094,H4,AV-951,0.04
43095,H4,GSK690693,-1.42
43096,H4,SNX-2112,0.66
43097,H4,QL-X-138,-0.96
43098,H4,T0901317,-1.7
43099,H4,EX-527,-2.21
43100,H4,AICAR,-3.98
43101,H4,Camptothecin,3.01
43102,H4,Vinblastine,2.16
43103,H4,Cisplatin,-0.67
43104,H4,Cytarabine,0.55
43105,H4,Docetaxel,2.59
43106,H4,Methotrexate,-0.26
43107,H4,ATRA,-1.64
43108,H4,Gefitinib,-0.71
43109,H4,ABT-263,-1.36
43110,H4,Vorinostat,-0.21
43111,H4,Nilotinib,-0.87
43112,H4,RDEA119,-0.48
43113,H4,CI-1040,-0.68
43114,H4,Temsirolimus,2.61
43115,H4,Olaparib,-0.63
43116,H4,ABT-888,-1.14
43117,H4,Bosutinib,-0.04
43118,H4,Lenalidomide,-1.65
43119,H4,Axitinib,-0.05
43120,H4,AZD7762,0.61
43121,H4,GW 441756,-0.99
43122,H4,CEP-701,1.59
43123,H4,SB 216763,-1.34
43124,H4,17-AAG,1.49
43125,H4,VX-702,-1.07
43126,H4,AMG-706,-1.25
43127,H4,KU-55933,-2.06
43128,H4,Elesclomol,2.12
43129,H4,Afatinib,-0.76
43130,H4,Vismodegib,-1.81
43131,H4,PLX4720,-0.82
43132,H4,BX-795,-0.03
43133,H4,NU-7441,-0.97
43134,H4,SL 0101-1,-1.94
43135,H4,BIRB 0796,-1.93
43136,H4,JNK Inhibitor VIII,-2.05
43137,H4,Nutlin-3a,-0.05
43138,H4,PD-173074,-0.77
43139,H4,ZM-447439,-0.18
43140,H4,RO-3306,-0.1
43141,H4,MK-2206,-0.45
43142,H4,PD-0332991,-0.14
43143,H4,NVP-BEZ235,1.86
43144,H4,GDC0941,0.15
43145,H4,AZD8055,0.19
43146,H4,PD-0325901,0.37
43147,H4,SB590885,-1.15
43148,H4,CCT007093,-1.56
43149,H4,EHT 1864,-1.44
43150,H4,PF-4708671,-1.29
43151,H4,JNJ-26854165,-0.02
43152,H4,TW 37,0.38
43153,H4,CCT018159,-1.48
43154,H4,AG-014699,-0.58
43155,H4,SB-505124,-2.02
43156,H4,Tamoxifen,-1.6
43157,H4,PFI-1,-0.52
43158,H4,IOX2,0.03
43159,H4,YK 4-279,0.08
43160,H4,(5Z)-7-Oxozeaenol,-0.32
43161,H4,piperlongumine,-0.5
43162,H4,FK866,2.49
43163,H4,BMN-673,0.55
43164,H4,UNC1215,-1.02
43165,H4,SGC0946,-0.73
43166,H4,XAV 939,-1.66
43167,H4,Trametinib,0.31
43168,H4,Dabrafenib,-1.43
43169,H4,Temozolomide,-2.4
43170,H4,SN-38,2.76
43171,H4,MLN4924,0.7
43172,KCL-22,Erlotinib,-0.98
43173,KCL-22,Rapamycin,1.46
43174,KCL-22,Sunitinib,-0.92
43175,KCL-22,PHA-665752,-1.11
43176,KCL-22,MG-132,0.71
43177,KCL-22,Paclitaxel,1.99
43178,KCL-22,Cyclopamine,-1.35
43179,KCL-22,AZ628,0.23
43180,KCL-22,Sorafenib,-0.6
43181,KCL-22,VX-680,0.57
43182,KCL-22,Imatinib,0.75
43183,KCL-22,NVP-TAE684,-0.47
43184,KCL-22,Crizotinib,-0.17
43185,KCL-22,AZD-0530,0.31
43186,KCL-22,S-Trityl-L-cysteine,0.28
43187,KCL-22,Z-LLNle-CHO,0.17
43188,KCL-22,Dasatinib,2.77
43189,KCL-22,GNF-2,0.58
43190,KCL-22,CGP-60474,1.2
43191,KCL-22,CGP-082996,-0.87
43192,KCL-22,A-770041,0.09
43193,KCL-22,WH-4-023,0.72
43194,KCL-22,BI-2536,1.32
43195,KCL-22,BMS-509744,-1.25
43196,KCL-22,CMK,-0.48
43197,KCL-22,Pyrimethamine,-1.01
43198,KCL-22,A-443654,0.44
43199,KCL-22,GW843682X,1.68
43200,KCL-22,MS-275,0.16
43201,KCL-22,Parthenolide,-0.75
43202,KCL-22,TGX221,-1.84
43203,KCL-22,Bortezomib,3.09
43204,KCL-22,XMD8-85,-0.88
43205,KCL-22,Roscovitine,-1.21
43206,KCL-22,Salubrinal,-1.23
43207,KCL-22,Lapatinib,-0.99
43208,KCL-22,Doxorubicin,0.71
43209,KCL-22,Etoposide,-0.63
43210,KCL-22,Gemcitabine,1.68
43211,KCL-22,Mitomycin C,0.08
43212,KCL-22,Vinorelbine,1.99
43213,KCL-22,NSC-87877,-1.85
43214,KCL-22,QS11,-0.57
43215,KCL-22,CP466722,-0.49
43216,KCL-22,Midostaurin,-0.23
43217,KCL-22,AP-24534,2.87
43218,KCL-22,JNK-9L,0.48
43219,KCL-22,PF-562271,-0.45
43220,KCL-22,HG-6-64-1,1.38
43221,KCL-22,DMOG,-2.05
43222,KCL-22,FTI-277,-0.77
43223,KCL-22,OSU-03012,-0.13
43224,KCL-22,Shikonin,0.51
43225,KCL-22,AKT inhibitor VIII,-0.99
43226,KCL-22,Embelin,-0.85
43227,KCL-22,FH535,-1.18
43228,KCL-22,PAC-1,-0.31
43229,KCL-22,IPA-3,-0.95
43230,KCL-22,GSK-650394,-0.9
43231,KCL-22,BAY 61-3606,-0.41
43232,KCL-22,5-Fluorouracil,-0.56
43233,KCL-22,Thapsigargin,1.87
43234,KCL-22,Obatoclax Mesylate,0.84
43235,KCL-22,BMS-754807,-0.78
43236,KCL-22,OSI-906,-1.27
43237,KCL-22,Bexarotene,-0.89
43238,KCL-22,Bleomycin,-0.72
43239,KCL-22,LFM-A13,-1.99
43240,KCL-22,GW-2580,-2.16
43241,KCL-22,Phenformin,-2.97
43242,KCL-22,Bryostatin 1,1.49
43243,KCL-22,Pazopanib,-1.47
43244,KCL-22,LAQ824,1.51
43245,KCL-22,Epothilone B,2.79
43246,KCL-22,GSK-1904529A,-0.87
43247,KCL-22,BMS-345541,-0.99
43248,KCL-22,Tipifarnib,-0.69
43249,KCL-22,Ruxolitinib,-1.5
43250,KCL-22,AS601245,-0.7
43251,KCL-22,SB-715992,1.89
43252,KCL-22,AT-7519,0.59
43253,KCL-22,TAK-715,-1.39
43254,KCL-22,BX-912,-0.62
43255,KCL-22,ZSTK474,0.02
43256,KCL-22,AS605240,-0.93
43257,KCL-22,GSK1070916,-0.29
43258,KCL-22,LY317615,-1.15
43259,KCL-22,GSK429286A,-1.51
43260,KCL-22,FMK,-1.73
43261,KCL-22,CAL-101,-1.69
43262,KCL-22,XL-184,-0.22
43263,KCL-22,AC220,-0.66
43264,KCL-22,CP724714,-1.55
43265,KCL-22,STF-62247,-1.48
43266,KCL-22,NG-25,1.89
43267,KCL-22,VX-11e,-0.79
43268,KCL-22,FR-180204,-1.64
43269,KCL-22,Tubastatin A,-1.13
43270,KCL-22,YM155,1.94
43271,KCL-22,NSC-207895,-1.73
43272,KCL-22,AR-42,0.92
43273,KCL-22,CUDC-101,0.68
43274,KCL-22,I-BET 151,-0.68
43275,KCL-22,CAY10603,0.28
43276,KCL-22,ABT-869,-0.27
43277,KCL-22,BIX02189,-1.48
43278,KCL-22,CH5424802,-1.47
43279,KCL-22,EKB-569,-0.23
43280,KCL-22,GSK2126458,1.94
43281,KCL-22,Masitinib,0.44
43282,KCL-22,MP470,-1.22
43283,KCL-22,NVP-BHG712,0.92
43284,KCL-22,OSI-930,-0.81
43285,KCL-22,OSI-027,0.74
43286,KCL-22,CX-5461,-0.65
43287,KCL-22,PHA-793887,0.6
43288,KCL-22,PI-103,0.88
43289,KCL-22,PIK-93,-0.77
43290,KCL-22,TPCA-1,-0.92
43291,KCL-22,TG101348,-0.06
43292,KCL-22,XL-880,0.46
43293,KCL-22,Y-39983,-1.3
43294,KCL-22,YM201636,-0.82
43295,KCL-22,AV-951,1
43296,KCL-22,GSK690693,-0.96
43297,KCL-22,SNX-2112,1.36
43298,KCL-22,QL-X-138,0.42
43299,KCL-22,T0901317,-0.97
43300,KCL-22,EX-527,-1.93
43301,KCL-22,AICAR,-2.42
43302,KCL-22,Camptothecin,1.51
43303,KCL-22,Vinblastine,1.81
43304,KCL-22,Cisplatin,-1.35
43305,KCL-22,Cytarabine,0.31
43306,KCL-22,Docetaxel,1.91
43307,KCL-22,Methotrexate,1.43
43308,KCL-22,ATRA,-1.57
43309,KCL-22,Gefitinib,-0.5
43310,KCL-22,ABT-263,-0.37
43311,KCL-22,Vorinostat,-0.24
43312,KCL-22,Nilotinib,1.78
43313,KCL-22,RDEA119,-0.3
43314,KCL-22,CI-1040,-0.88
43315,KCL-22,Temsirolimus,0.65
43316,KCL-22,Olaparib,-1.45
43317,KCL-22,ABT-888,-1.56
43318,KCL-22,Bosutinib,-0.12
43319,KCL-22,Lenalidomide,-1.54
43320,KCL-22,Axitinib,0.28
43321,KCL-22,AZD7762,0.84
43322,KCL-22,GW 441756,-1.16
43323,KCL-22,CEP-701,0.2
43324,KCL-22,SB 216763,-1.86
43325,KCL-22,17-AAG,-0.25
43326,KCL-22,VX-702,-1.16
43327,KCL-22,AMG-706,-1.16
43328,KCL-22,KU-55933,-1.39
43329,KCL-22,Elesclomol,1.09
43330,KCL-22,Afatinib,-0.56
43331,KCL-22,Vismodegib,-1.83
43332,KCL-22,PLX4720,-1.86
43333,KCL-22,BX-795,-0.62
43334,KCL-22,NU-7441,-0.84
43335,KCL-22,SL 0101-1,-1.86
43336,KCL-22,BIRB 0796,-1.61
43337,KCL-22,JNK Inhibitor VIII,-1.86
43338,KCL-22,Nutlin-3a,-1.76
43339,KCL-22,PD-173074,-1.16
43340,KCL-22,ZM-447439,-1.37
43341,KCL-22,RO-3306,-1.55
43342,KCL-22,MK-2206,-0.79
43343,KCL-22,PD-0332991,-0.67
43344,KCL-22,NVP-BEZ235,1.43
43345,KCL-22,GDC0941,-1.23
43346,KCL-22,AZD8055,0.5
43347,KCL-22,PD-0325901,0.53
43348,KCL-22,SB590885,-1.56
43349,KCL-22,CCT007093,-1.5
43350,KCL-22,EHT 1864,-1.69
43351,KCL-22,ZG-10,-0.17
43352,KCL-22,XMD8-92,-1
43353,KCL-22,SB-505124,-1.59
43354,KCL-22,Tamoxifen,-1.31
43355,KCL-22,PFI-1,-0.78
43356,KCL-22,IOX2,0.35
43357,KCL-22,YK 4-279,-0.23
43358,KCL-22,(5Z)-7-Oxozeaenol,-0.29
43359,KCL-22,piperlongumine,-0.65
43360,KCL-22,FK866,2.9
43361,KCL-22,BMN-673,-1.27
43362,KCL-22,UNC1215,-0.61
43363,KCL-22,SGC0946,-0.52
43364,KCL-22,XAV 939,-1.31
43365,KCL-22,Trametinib,0.68
43366,KCL-22,Dabrafenib,-0.93
43367,KCL-22,Temozolomide,-2.31
43368,KCL-22,SN-38,1.66
43369,KCL-22,MLN4924,0.33
43370,CAS-1,Erlotinib,-1.54
43371,CAS-1,Rapamycin,0.13
43372,CAS-1,Sunitinib,-2.11
43373,CAS-1,PHA-665752,-1.79
43374,CAS-1,MG-132,0.94
43375,CAS-1,Paclitaxel,0.83
43376,CAS-1,Cyclopamine,-2.29
43377,CAS-1,AZ628,-0.74
43378,CAS-1,Sorafenib,-1.83
43379,CAS-1,VX-680,-1.5
43380,CAS-1,Imatinib,-1.45
43381,CAS-1,NVP-TAE684,-0.35
43382,CAS-1,Crizotinib,-1.51
43383,CAS-1,AZD-0530,-1.6
43384,CAS-1,S-Trityl-L-cysteine,-2.22
43385,CAS-1,Z-LLNle-CHO,-0.62
43386,CAS-1,Dasatinib,0.13
43387,CAS-1,GNF-2,-1.39
43388,CAS-1,CGP-60474,-0.14
43389,CAS-1,CGP-082996,-2.07
43390,CAS-1,A-770041,-1.36
43391,CAS-1,WH-4-023,-0.09
43392,CAS-1,BMS-509744,-2.04
43393,CAS-1,CMK,-1.33
43394,CAS-1,Pyrimethamine,-2.65
43395,CAS-1,A-443654,-0.21
43396,CAS-1,GW843682X,-0.41
43397,CAS-1,MS-275,-1.06
43398,CAS-1,Parthenolide,-1.4
43399,CAS-1,TGX221,-0.43
43400,CAS-1,Bortezomib,2.76
43401,CAS-1,XMD8-85,-1.15
43402,CAS-1,Roscovitine,-2.72
43403,CAS-1,Salubrinal,-2.21
43404,CAS-1,Lapatinib,-1.53
43405,CAS-1,Doxorubicin,0.61
43406,CAS-1,Etoposide,-1.04
43407,CAS-1,Gemcitabine,0.27
43408,CAS-1,Mitomycin C,-0.59
43409,CAS-1,Vinorelbine,1.26
43410,CAS-1,NSC-87877,-2.54
43411,CAS-1,QS11,-2.13
43412,CAS-1,CP466722,-1.52
43413,CAS-1,Midostaurin,0.72
43414,CAS-1,AP-24534,0.4
43415,CAS-1,JNK-9L,-0.07
43416,CAS-1,PF-562271,-0.91
43417,CAS-1,HG-6-64-1,-0.37
43418,CAS-1,DMOG,-2.43
43419,CAS-1,FTI-277,-1.05
43420,CAS-1,OSU-03012,-0.96
43421,CAS-1,Shikonin,0.09
43422,CAS-1,AKT inhibitor VIII,-1.45
43423,CAS-1,Embelin,-1.36
43424,CAS-1,FH535,-1.01
43425,CAS-1,PAC-1,-0.8
43426,CAS-1,IPA-3,-3
43427,CAS-1,GSK-650394,-0.96
43428,CAS-1,BAY 61-3606,-0.59
43429,CAS-1,5-Fluorouracil,-3.03
43430,CAS-1,Thapsigargin,1.17
43431,CAS-1,Obatoclax Mesylate,-0.03
43432,CAS-1,BMS-754807,-0.9
43433,CAS-1,OSI-906,-0.85
43434,CAS-1,Bexarotene,-1.61
43435,CAS-1,Bleomycin,-1.74
43436,CAS-1,LFM-A13,-2.51
43437,CAS-1,GW-2580,-2.32
43438,CAS-1,Phenformin,-3.41
43439,CAS-1,Bryostatin 1,1.77
43440,CAS-1,Pazopanib,-0.78
43441,CAS-1,LAQ824,0.58
43442,CAS-1,Epothilone B,1.77
43443,CAS-1,GSK-1904529A,-1.41
43444,CAS-1,BMS-345541,-2.52
43445,CAS-1,Tipifarnib,-1.04
43446,CAS-1,Ruxolitinib,-2.03
43447,CAS-1,AS601245,-1.18
43448,CAS-1,SB-715992,0.17
43449,CAS-1,AT-7519,-2.2
43450,CAS-1,TAK-715,-2.79
43451,CAS-1,BX-912,-0.86
43452,CAS-1,ZSTK474,-1.19
43453,CAS-1,AS605240,-2.56
43454,CAS-1,GSK1070916,-1.2
43455,CAS-1,LY317615,-2.2
43456,CAS-1,GSK429286A,-1.53
43457,CAS-1,FMK,-2.73
43458,CAS-1,CAL-101,-2.76
43459,CAS-1,XL-184,-1.08
43460,CAS-1,AC220,-0.98
43461,CAS-1,CP724714,-1.89
43462,CAS-1,STF-62247,-2.36
43463,CAS-1,NG-25,-1.18
43464,CAS-1,VX-11e,-1.27
43465,CAS-1,FR-180204,-2.79
43466,CAS-1,Tubastatin A,-2.51
43467,CAS-1,YM155,2.47
43468,CAS-1,NSC-207895,-2.75
43469,CAS-1,AR-42,-0.07
43470,CAS-1,CUDC-101,-0.37
43471,CAS-1,I-BET 151,-1.54
43472,CAS-1,CAY10603,-0.61
43473,CAS-1,ABT-869,-0.91
43474,CAS-1,BIX02189,-1.91
43475,CAS-1,CH5424802,-1.54
43476,CAS-1,EKB-569,-0.27
43477,CAS-1,GSK2126458,1.49
43478,CAS-1,Masitinib,-1.9
43479,CAS-1,MP470,-1.49
43480,CAS-1,NVP-BHG712,-1.5
43481,CAS-1,OSI-930,-1.8
43482,CAS-1,OSI-027,-0.79
43483,CAS-1,CX-5461,-2.54
43484,CAS-1,PHA-793887,-0.87
43485,CAS-1,PI-103,-0.33
43486,CAS-1,PIK-93,-1.26
43487,CAS-1,TPCA-1,-2
43488,CAS-1,TG101348,-0.68
43489,CAS-1,XL-880,0.02
43490,CAS-1,Y-39983,-2.73
43491,CAS-1,YM201636,-0.81
43492,CAS-1,AV-951,-0.5
43493,CAS-1,GSK690693,-1.53
43494,CAS-1,SNX-2112,-0.81
43495,CAS-1,QL-X-138,-0.63
43496,CAS-1,T0901317,-2.53
43497,CAS-1,EX-527,-2.6
43498,CAS-1,AICAR,-4.4
43499,CAS-1,Camptothecin,1.35
43500,CAS-1,Vinblastine,1.31
43501,CAS-1,Cisplatin,-1.91
43502,CAS-1,Cytarabine,-0.76
43503,CAS-1,Docetaxel,1.91
43504,CAS-1,Methotrexate,-0.79
43505,CAS-1,ATRA,-2.5
43506,CAS-1,Gefitinib,-1.06
43507,CAS-1,ABT-263,-1.66
43508,CAS-1,Vorinostat,-1.35
43509,CAS-1,Nilotinib,-1.81
43510,CAS-1,RDEA119,-1.18
43511,CAS-1,CI-1040,-1.66
43512,CAS-1,Temsirolimus,0.55
43513,CAS-1,Olaparib,-2.01
43514,CAS-1,ABT-888,-2.22
43515,CAS-1,Bosutinib,-1.83
43516,CAS-1,Lenalidomide,-2.2
43517,CAS-1,Axitinib,-0.9
43518,CAS-1,AZD7762,-0.14
43519,CAS-1,GW 441756,-1.83
43520,CAS-1,CEP-701,-0.33
43521,CAS-1,SB 216763,-2.4
43522,CAS-1,17-AAG,-0.32
43523,CAS-1,VX-702,-1.82
43524,CAS-1,AMG-706,-1.71
43525,CAS-1,KU-55933,-2.28
43526,CAS-1,Elesclomol,0.76
43527,CAS-1,Afatinib,-1.21
43528,CAS-1,Vismodegib,-2.5
43529,CAS-1,PLX4720,-2.2
43530,CAS-1,BX-795,-0.69
43531,CAS-1,NU-7441,-1.43
43532,CAS-1,SL 0101-1,-2.44
43533,CAS-1,BIRB 0796,-1.96
43534,CAS-1,JNK Inhibitor VIII,-1.99
43535,CAS-1,Nutlin-3a,-2.34
43536,CAS-1,PD-173074,-0.88
43537,CAS-1,ZM-447439,-1.58
43538,CAS-1,RO-3306,-2.05
43539,CAS-1,MK-2206,-1.15
43540,CAS-1,PD-0332991,-1.48
43541,CAS-1,NVP-BEZ235,0.65
43542,CAS-1,GDC0941,-1.24
43543,CAS-1,AZD8055,-0.33
43544,CAS-1,PD-0325901,-0.51
43545,CAS-1,SB590885,-2.22
43546,CAS-1,PF-4708671,-2.42
43547,CAS-1,JNJ-26854165,-0.9
43548,CAS-1,TW 37,-0.4
43549,CAS-1,ZG-10,-0.9
43550,CAS-1,XMD8-92,-1.4
43551,CAS-1,CCT018159,-1.97
43552,CAS-1,AG-014699,-1.52
43553,CAS-1,SB-505124,-2.37
43554,CAS-1,Tamoxifen,-1.58
43555,CAS-1,PFI-1,-1.2
43556,CAS-1,IOX2,-0.44
43557,CAS-1,YK 4-279,-1.16
43558,CAS-1,(5Z)-7-Oxozeaenol,-0.77
43559,CAS-1,piperlongumine,-1.13
43560,CAS-1,FK866,-0.15
43561,CAS-1,BMN-673,-1.52
43562,CAS-1,UNC1215,-1.37
43563,CAS-1,SGC0946,-1.11
43564,CAS-1,XAV 939,-1.35
43565,CAS-1,Trametinib,0.48
43566,CAS-1,Dabrafenib,-2.41
43567,CAS-1,Temozolomide,-2.89
43568,CAS-1,SN-38,1.08
43569,CAS-1,MLN4924,-1.45
43570,SUP-T1,Erlotinib,-1.31
43571,SUP-T1,Rapamycin,0.02
43572,SUP-T1,Sunitinib,-1.65
43573,SUP-T1,PHA-665752,-0.32
43574,SUP-T1,MG-132,-1.02
43575,SUP-T1,Paclitaxel,-0.02
43576,SUP-T1,Cyclopamine,-2.05
43577,SUP-T1,AZ628,-0.2
43578,SUP-T1,Sorafenib,-1.63
43579,SUP-T1,VX-680,-1.33
